,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
12087,481,12/1/2014 15:19:13,12/1/2014 15:27:14,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,521,8 Ave & W 31 St,40.75044999,-73.99481051,19173,Subscriber,1978.0,1
12088,203,12/1/2014 15:19:15,12/1/2014 15:22:38,314,Cadman Plaza West & Montague St,40.69383,-73.990539,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,15456,Subscriber,1980.0,1
12089,1206,12/1/2014 15:19:16,12/1/2014 15:39:22,497,E 17 St & Broadway,40.73704984,-73.99009296,497,E 17 St & Broadway,40.73704984,-73.99009296,17527,Subscriber,1976.0,1
12090,1090,12/1/2014 15:19:28,12/1/2014 15:37:38,128,MacDougal St & Prince St,40.72710258,-74.00297088,351,Front St & Maiden Ln,40.70530954,-74.00612572,18084,Subscriber,1971.0,1
12091,686,12/1/2014 15:19:31,12/1/2014 15:30:57,505,6 Ave & W 33 St,40.74901271,-73.98848395,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,20553,Subscriber,1979.0,1
12092,483,12/1/2014 15:19:38,12/1/2014 15:27:41,168,W 18 St & 6 Ave,40.73971301,-73.99456405,445,E 10 St & Avenue A,40.72740794,-73.98142006,21546,Subscriber,1979.0,1
12093,739,12/1/2014 15:19:43,12/1/2014 15:32:02,379,W 31 St & 7 Ave,40.749156,-73.9916,174,E 25 St & 1 Ave,40.7381765,-73.97738662,18018,Subscriber,1963.0,1
12094,581,12/1/2014 15:19:43,12/1/2014 15:29:24,335,Washington Pl & Broadway,40.72903917,-73.99404649,297,E 15 St & 3 Ave,40.734232,-73.986923,19367,Subscriber,1994.0,1
12095,744,12/1/2014 15:19:47,12/1/2014 15:32:11,527,E 33 St & 2 Ave,40.744023,-73.976056,294,Washington Square E,40.73049393,-73.99572140000001,17025,Subscriber,1990.0,2
12096,593,12/1/2014 15:19:53,12/1/2014 15:29:46,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,17164,Subscriber,1955.0,1
12097,748,12/1/2014 15:19:54,12/1/2014 15:32:22,507,E 25 St & 2 Ave,40.73912601,-73.97973776,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18187,Subscriber,1989.0,2
12098,284,12/1/2014 15:19:55,12/1/2014 15:24:39,525,W 34 St & 11 Ave,40.75594159,-74.0021163,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18472,Subscriber,1952.0,1
12099,215,12/1/2014 15:19:58,12/1/2014 15:23:33,497,E 17 St & Broadway,40.73704984,-73.99009296,482,W 15 St & 7 Ave,40.73935542,-73.99931783,15175,Subscriber,1990.0,1
12100,222,12/1/2014 15:19:58,12/1/2014 15:23:40,72,W 52 St & 11 Ave,40.76727216,-73.99392888,530,11 Ave & W 59 St,40.771522,-73.99054100000001,17997,Subscriber,1958.0,1
12101,832,12/1/2014 15:20:00,12/1/2014 15:33:52,388,W 26 St & 10 Ave,40.749717753,-74.002950346,426,West St & Chambers St,40.71754834,-74.01322069,21425,Subscriber,1966.0,1
12102,1037,12/1/2014 15:20:04,12/1/2014 15:37:21,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19813,Subscriber,1972.0,1
12103,463,12/1/2014 15:20:07,12/1/2014 15:27:50,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,294,Washington Square E,40.73049393,-73.99572140000001,18911,Subscriber,1994.0,1
12104,313,12/1/2014 15:20:08,12/1/2014 15:25:21,458,11 Ave & W 27 St,40.751396,-74.00522600000001,490,8 Ave & W 33 St,40.751551,-73.993934,15946,Subscriber,1985.0,1
12105,583,12/1/2014 15:20:10,12/1/2014 15:29:53,527,E 33 St & 2 Ave,40.744023,-73.976056,497,E 17 St & Broadway,40.73704984,-73.99009296,20987,Subscriber,1993.0,2
12106,1143,12/1/2014 15:20:12,12/1/2014 15:39:15,382,University Pl & E 14 St,40.73492695,-73.99200509,164,E 47 St & 2 Ave,40.75323098,-73.97032517,15139,Subscriber,1988.0,1
12107,289,12/1/2014 15:20:13,12/1/2014 15:25:02,382,University Pl & E 14 St,40.73492695,-73.99200509,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,18512,Subscriber,1987.0,1
12108,2515,12/1/2014 15:20:14,12/1/2014 16:02:09,2004,6 Ave & Broome St,40.724399,-74.004704,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,16250,Subscriber,1997.0,1
12109,64,12/1/2014 15:20:15,12/1/2014 15:21:19,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,20245,Subscriber,1971.0,1
12110,2651,12/1/2014 15:20:17,12/1/2014 16:04:28,293,Lafayette St & E 8 St,40.73028666,-73.9907647,450,W 49 St & 8 Ave,40.76227205,-73.98788205,17763,Subscriber,1986.0,1
12111,1399,12/1/2014 15:20:20,12/1/2014 15:43:39,293,Lafayette St & E 8 St,40.73028666,-73.9907647,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17028,Customer,,0
12112,140,12/1/2014 15:20:21,12/1/2014 15:22:41,517,Pershing Square South,40.751581,-73.97791,160,E 37 St & Lexington Ave,40.748238,-73.978311,16325,Subscriber,1974.0,1
12113,434,12/1/2014 15:20:24,12/1/2014 15:27:38,446,W 24 St & 7 Ave,40.74487634,-73.99529885,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,18253,Subscriber,1953.0,1
12114,171,12/1/2014 15:20:24,12/1/2014 15:23:15,294,Washington Square E,40.73049393,-73.99572140000001,382,University Pl & E 14 St,40.73492695,-73.99200509,18891,Subscriber,1994.0,1
12115,1044,12/1/2014 15:20:36,12/1/2014 15:38:00,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,16007,Subscriber,1970.0,1
12116,667,12/1/2014 15:20:36,12/1/2014 15:31:43,465,Broadway & W 41 St,40.75513557,-73.98658032,490,8 Ave & W 33 St,40.751551,-73.993934,21569,Subscriber,1952.0,1
12117,291,12/1/2014 15:20:38,12/1/2014 15:25:29,250,Lafayette St & Jersey St,40.72456089,-73.99565293,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18254,Subscriber,1989.0,1
12118,1653,12/1/2014 15:20:39,12/1/2014 15:48:12,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,532,S 5 Pl & S 4 St,40.710451,-73.960876,20316,Customer,,0
12119,1051,12/1/2014 15:20:39,12/1/2014 15:38:10,316,Fulton St & William St,40.70955958,-74.00653609,326,E 11 St & 1 Ave,40.72953837,-73.98426726,21610,Subscriber,1976.0,2
12120,531,12/1/2014 15:20:45,12/1/2014 15:29:36,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,447,8 Ave & W 52 St,40.76370739,-73.9851615,16235,Subscriber,1981.0,1
12121,3273,12/1/2014 15:20:45,12/1/2014 16:15:18,345,W 13 St & 6 Ave,40.73649403,-73.99704374,476,E 31 St & 3 Ave,40.74394314,-73.97966069,17944,Subscriber,1994.0,2
12122,563,12/1/2014 15:20:48,12/1/2014 15:30:11,520,W 52 St & 5 Ave,40.75992262,-73.97648516,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16454,Subscriber,1970.0,1
12123,871,12/1/2014 15:20:48,12/1/2014 15:35:19,405,Washington St & Gansevoort St,40.739323,-74.008119,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,16923,Subscriber,1974.0,2
12124,255,12/1/2014 15:20:51,12/1/2014 15:25:06,533,Broadway & W 39 St,40.75299641,-73.98721619,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,19047,Subscriber,1985.0,1
12125,354,12/1/2014 15:20:53,12/1/2014 15:26:47,461,E 20 St & 2 Ave,40.73587678,-73.98205027,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,18393,Subscriber,1983.0,1
12126,1020,12/1/2014 15:20:54,12/1/2014 15:37:54,527,E 33 St & 2 Ave,40.744023,-73.976056,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,19297,Subscriber,1968.0,1
12127,1019,12/1/2014 15:21:06,12/1/2014 15:38:05,488,W 39 St & 9 Ave,40.75645824,-73.99372222,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,18557,Subscriber,1969.0,1
12128,925,12/1/2014 15:21:07,12/1/2014 15:36:32,385,E 55 St & 2 Ave,40.75797322,-73.96603308,488,W 39 St & 9 Ave,40.75645824,-73.99372222,17435,Subscriber,1976.0,2
12129,224,12/1/2014 15:21:08,12/1/2014 15:24:52,496,E 16 St & 5 Ave,40.73726186,-73.99238967,475,E 16 St & Irving Pl,40.73524276,-73.98758561,15448,Subscriber,1983.0,2
12130,935,12/1/2014 15:21:13,12/1/2014 15:36:48,525,W 34 St & 11 Ave,40.75594159,-74.0021163,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,19757,Subscriber,1957.0,2
12131,1386,12/1/2014 15:21:16,12/1/2014 15:44:22,386,Centre St & Worth St,40.71494807,-74.00234482,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,16651,Subscriber,1974.0,1
12132,1046,12/1/2014 15:21:16,12/1/2014 15:38:42,362,Broadway & W 37 St,40.75172632,-73.98753523,302,Avenue D & E 3 St,40.72082834,-73.97793172,19821,Subscriber,1997.0,1
12133,128,12/1/2014 15:21:19,12/1/2014 15:23:27,229,Great Jones St,40.72743423,-73.99379025,293,Lafayette St & E 8 St,40.73028666,-73.9907647,18516,Subscriber,1962.0,1
12134,481,12/1/2014 15:21:23,12/1/2014 15:29:24,433,E 13 St & Avenue A,40.72955361,-73.98057249,345,W 13 St & 6 Ave,40.73649403,-73.99704374,19633,Subscriber,1994.0,2
12135,446,12/1/2014 15:21:31,12/1/2014 15:28:57,458,11 Ave & W 27 St,40.751396,-74.00522600000001,488,W 39 St & 9 Ave,40.75645824,-73.99372222,14607,Subscriber,1965.0,1
12136,590,12/1/2014 15:21:31,12/1/2014 15:31:21,458,11 Ave & W 27 St,40.751396,-74.00522600000001,477,W 41 St & 8 Ave,40.75640548,-73.9900262,18857,Subscriber,1958.0,1
12137,415,12/1/2014 15:21:42,12/1/2014 15:28:37,285,Broadway & E 14 St,40.73454567,-73.99074142,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20649,Subscriber,1985.0,2
12138,486,12/1/2014 15:21:55,12/1/2014 15:30:01,538,E 48 St & Madison Ave,40.75666,-73.97668399999999,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16935,Subscriber,1969.0,1
12139,732,12/1/2014 15:21:55,12/1/2014 15:34:07,505,6 Ave & W 33 St,40.74901271,-73.98848395,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17020,Subscriber,1981.0,1
12140,728,12/1/2014 15:21:56,12/1/2014 15:34:04,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,508,W 46 St & 11 Ave,40.76341379,-73.99667444,18440,Subscriber,1969.0,2
12141,287,12/1/2014 15:21:57,12/1/2014 15:26:44,453,W 22 St & 8 Ave,40.74475148,-73.99915362,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17283,Subscriber,1957.0,1
12142,1075,12/1/2014 15:22:03,12/1/2014 15:39:58,285,Broadway & E 14 St,40.73454567,-73.99074142,479,9 Ave & W 45 St,40.76019252,-73.9912551,16303,Subscriber,1987.0,1
12143,284,12/1/2014 15:22:03,12/1/2014 15:26:47,546,E 30 St & Park Ave S,40.74444921,-73.98303529,536,1 Ave & E 30 St,40.74144387,-73.97536082,19989,Subscriber,1979.0,1
12144,484,12/1/2014 15:22:07,12/1/2014 15:30:11,515,W 43 St & 10 Ave,40.76009437,-73.99461843,492,W 33 St & 7 Ave,40.75019995,-73.99093085,19886,Subscriber,1978.0,1
12145,305,12/1/2014 15:22:22,12/1/2014 15:27:27,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,262,Washington Park,40.69178232,-73.97372989,21054,Subscriber,1981.0,2
12146,483,12/1/2014 15:22:25,12/1/2014 15:30:28,225,W 14 St & The High Line,40.74195138,-74.00803013,368,Carmine St & 6 Ave,40.73038599,-74.00214988,19271,Subscriber,1981.0,1
12147,182,12/1/2014 15:22:28,12/1/2014 15:25:30,545,E 23 St & 1 Ave,40.736502,-73.97809472,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18755,Subscriber,1968.0,2
12148,586,12/1/2014 15:22:31,12/1/2014 15:32:17,496,E 16 St & 5 Ave,40.73726186,-73.99238967,388,W 26 St & 10 Ave,40.749717753,-74.002950346,17548,Subscriber,1974.0,2
12149,481,12/1/2014 15:22:31,12/1/2014 15:30:32,491,E 24 St & Park Ave S,40.74096374,-73.98602213,504,1 Ave & E 15 St,40.73221853,-73.98165557,21627,Subscriber,1987.0,2
12150,632,12/1/2014 15:22:37,12/1/2014 15:33:09,509,9 Ave & W 22 St,40.7454973,-74.00197139,488,W 39 St & 9 Ave,40.75645824,-73.99372222,20621,Customer,,0
12151,992,12/1/2014 15:22:41,12/1/2014 15:39:13,293,Lafayette St & E 8 St,40.73028666,-73.9907647,523,W 38 St & 8 Ave,40.75466591,-73.99138152,14983,Subscriber,1969.0,1
12152,265,12/1/2014 15:22:42,12/1/2014 15:27:07,317,E 6 St & Avenue B,40.72453734,-73.98185424,428,E 3 St & 1 Ave,40.72467721,-73.98783413,21647,Subscriber,1982.0,2
12153,414,12/1/2014 15:22:44,12/1/2014 15:29:38,238,Bank St & Washington St,40.7361967,-74.00859207,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16658,Subscriber,1994.0,1
12154,447,12/1/2014 15:22:45,12/1/2014 15:30:12,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,430,York St & Jay St,40.7014851,-73.98656928,19017,Subscriber,1979.0,1
12155,1717,12/1/2014 15:22:45,12/1/2014 15:51:22,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,332,Cherry St,40.71219906,-73.97948148,21079,Subscriber,1958.0,1
12156,315,12/1/2014 15:22:46,12/1/2014 15:28:01,387,Centre St & Chambers St,40.71273266,-74.0046073,426,West St & Chambers St,40.71754834,-74.01322069,19078,Subscriber,1976.0,1
12157,551,12/1/2014 15:22:50,12/1/2014 15:32:01,2004,6 Ave & Broome St,40.724399,-74.004704,265,Stanton St & Chrystie St,40.72229346,-73.99147535,15226,Subscriber,1959.0,1
12158,463,12/1/2014 15:22:53,12/1/2014 15:30:36,468,Broadway & W 55 St,40.7652654,-73.98192338,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,16994,Subscriber,1977.0,1
12159,2716,12/1/2014 15:22:56,12/1/2014 16:08:12,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,14881,Subscriber,1953.0,2
12160,1526,12/1/2014 15:22:59,12/1/2014 15:48:25,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,532,S 5 Pl & S 4 St,40.710451,-73.960876,18575,Customer,,0
12161,126,12/1/2014 15:22:59,12/1/2014 15:25:05,295,Pike St & E Broadway,40.71406667,-73.99293911,408,Market St & Cherry St,40.71076228,-73.99400398,20730,Subscriber,1955.0,1
12162,278,12/1/2014 15:23:00,12/1/2014 15:27:38,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,447,8 Ave & W 52 St,40.76370739,-73.9851615,16631,Subscriber,1969.0,1
12163,348,12/1/2014 15:23:08,12/1/2014 15:28:56,482,W 15 St & 7 Ave,40.73935542,-73.99931783,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,16546,Subscriber,1987.0,2
12164,367,12/1/2014 15:23:08,12/1/2014 15:29:15,466,W 25 St & 6 Ave,40.74395411,-73.99144871,489,10 Ave & W 28 St,40.75066386,-74.00176802,19560,Subscriber,1977.0,1
12165,321,12/1/2014 15:23:19,12/1/2014 15:28:40,531,Forsyth St & Broome St,40.71893904,-73.99266288,268,Howard St & Centre St,40.71910537,-73.99973337,14874,Subscriber,1957.0,2
12166,476,12/1/2014 15:23:25,12/1/2014 15:31:21,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,445,E 10 St & Avenue A,40.72740794,-73.98142006,20615,Subscriber,1987.0,1
12167,359,12/1/2014 15:23:33,12/1/2014 15:29:32,168,W 18 St & 6 Ave,40.73971301,-73.99456405,497,E 17 St & Broadway,40.73704984,-73.99009296,14879,Subscriber,1960.0,2
12168,273,12/1/2014 15:23:34,12/1/2014 15:28:07,531,Forsyth St & Broome St,40.71893904,-73.99266288,410,Suffolk St & Stanton St,40.72066442,-73.98517977,19283,Subscriber,1975.0,1
12169,438,12/1/2014 15:23:35,12/1/2014 15:30:53,345,W 13 St & 6 Ave,40.73649403,-73.99704374,379,W 31 St & 7 Ave,40.749156,-73.9916,17087,Subscriber,1982.0,1
12170,774,12/1/2014 15:23:35,12/1/2014 15:36:29,147,Greenwich St & Warren St,40.71542197,-74.01121978,127,Barrow St & Hudson St,40.73172428,-74.00674436,19733,Subscriber,1978.0,1
12171,481,12/1/2014 15:23:40,12/1/2014 15:31:41,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,443,Bedford Ave & S 9th St,40.70853074,-73.96408963,17787,Subscriber,1976.0,1
12172,268,12/1/2014 15:23:48,12/1/2014 15:28:16,2010,Grand St & Greene St,40.72165481,-74.00234737,250,Lafayette St & Jersey St,40.72456089,-73.99565293,18348,Subscriber,1975.0,1
12173,350,12/1/2014 15:23:49,12/1/2014 15:29:39,485,W 37 St & 5 Ave,40.75038009,-73.98338988,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20993,Subscriber,1953.0,1
12174,468,12/1/2014 15:23:51,12/1/2014 15:31:39,546,E 30 St & Park Ave S,40.74444921,-73.98303529,492,W 33 St & 7 Ave,40.75019995,-73.99093085,18632,Subscriber,1961.0,1
12175,840,12/1/2014 15:23:54,12/1/2014 15:37:54,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,17470,Subscriber,1975.0,1
12176,661,12/1/2014 15:23:59,12/1/2014 15:35:00,527,E 33 St & 2 Ave,40.744023,-73.976056,433,E 13 St & Avenue A,40.72955361,-73.98057249,17439,Subscriber,1980.0,1
12177,144,12/1/2014 15:24:04,12/1/2014 15:26:28,329,Greenwich St & N Moore St,40.72043411,-74.01020609,328,Watts St & Greenwich St,40.72405549,-74.00965965,18691,Subscriber,1982.0,1
12178,717,12/1/2014 15:24:04,12/1/2014 15:36:01,402,Broadway & E 22 St,40.740343200000005,-73.98955109,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,18815,Subscriber,1957.0,1
12179,976,12/1/2014 15:24:06,12/1/2014 15:40:22,427,Bus Slip & State St,40.701907,-74.013942,332,Cherry St,40.71219906,-73.97948148,17541,Subscriber,1958.0,1
12180,662,12/1/2014 15:24:07,12/1/2014 15:35:09,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,355,Bayard St & Baxter St,40.71602118,-73.99974372,15027,Subscriber,1956.0,2
12181,845,12/1/2014 15:24:16,12/1/2014 15:38:21,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,363,West Thames St,40.70834698,-74.01713445,18976,Subscriber,1982.0,1
12182,141,12/1/2014 15:24:21,12/1/2014 15:26:42,434,9 Ave & W 18 St,40.74317449,-74.00366443,463,9 Ave & W 16 St,40.74206539,-74.00443172,16702,Subscriber,1978.0,2
12183,1254,12/1/2014 15:24:28,12/1/2014 15:45:22,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,361,Allen St & Hester St,40.71605866,-73.99190759,17167,Customer,,0
12184,522,12/1/2014 15:24:29,12/1/2014 15:33:11,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,496,E 16 St & 5 Ave,40.73726186,-73.99238967,15425,Subscriber,1950.0,2
12185,1862,12/1/2014 15:24:34,12/1/2014 15:55:36,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,479,9 Ave & W 45 St,40.76019252,-73.9912551,20734,Subscriber,1974.0,2
12186,791,12/1/2014 15:24:41,12/1/2014 15:37:52,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16861,Subscriber,1985.0,1
12187,5609,12/1/2014 15:24:41,12/1/2014 16:58:10,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,492,W 33 St & 7 Ave,40.75019995,-73.99093085,20036,Subscriber,1956.0,1
12188,205,12/1/2014 15:24:45,12/1/2014 15:28:10,261,Johnson St & Gold St,40.69474881,-73.98362464,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,19248,Subscriber,1988.0,1
12189,240,12/1/2014 15:24:57,12/1/2014 15:28:57,293,Lafayette St & E 8 St,40.73028666,-73.9907647,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,17522,Subscriber,1969.0,1
12190,1103,12/1/2014 15:24:57,12/1/2014 15:43:20,510,W 51 St & 6 Ave,40.7606597,-73.98042047,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19993,Subscriber,1961.0,1
12191,778,12/1/2014 15:24:58,12/1/2014 15:37:56,290,2 Ave & E 58 St,40.76020258,-73.96478473,511,E 14 St & Avenue B,40.72938685,-73.97772429,18291,Subscriber,1985.0,1
12192,1042,12/1/2014 15:25:01,12/1/2014 15:42:23,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,499,Broadway & W 60 St,40.76915505,-73.98191841,18386,Subscriber,1960.0,1
12193,623,12/1/2014 15:25:03,12/1/2014 15:35:26,408,Market St & Cherry St,40.71076228,-73.99400398,304,Broadway & Battery Pl,40.70463334,-74.01361706,16769,Subscriber,1988.0,1
12194,652,12/1/2014 15:25:05,12/1/2014 15:35:57,349,Rivington St & Ridge St,40.71850211,-73.98329859,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,21497,Subscriber,1953.0,2
12195,604,12/1/2014 15:25:09,12/1/2014 15:35:13,520,W 52 St & 5 Ave,40.75992262,-73.97648516,379,W 31 St & 7 Ave,40.749156,-73.9916,14598,Subscriber,1963.0,1
12196,184,12/1/2014 15:25:14,12/1/2014 15:28:18,368,Carmine St & 6 Ave,40.73038599,-74.00214988,375,Mercer St & Bleecker St,40.72679454,-73.99695094,21155,Subscriber,1983.0,2
12197,871,12/1/2014 15:25:15,12/1/2014 15:39:46,195,Liberty St & Broadway,40.70905623,-74.01043382,403,E 2 St & 2 Ave,40.72502876,-73.99069656,16435,Subscriber,1979.0,1
12198,162,12/1/2014 15:25:18,12/1/2014 15:28:00,335,Washington Pl & Broadway,40.72903917,-73.99404649,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18784,Subscriber,1934.0,1
12199,354,12/1/2014 15:25:19,12/1/2014 15:31:13,486,Broadway & W 29 St,40.7462009,-73.98855723,382,University Pl & E 14 St,40.73492695,-73.99200509,15901,Subscriber,1981.0,1
12200,647,12/1/2014 15:25:20,12/1/2014 15:36:07,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,20261,Subscriber,1956.0,1
12201,465,12/1/2014 15:25:22,12/1/2014 15:33:07,254,W 11 St & 6 Ave,40.73532427,-73.99800419,251,Mott St & Prince St,40.72317958,-73.99480012,18662,Subscriber,1971.0,1
12202,197,12/1/2014 15:25:22,12/1/2014 15:28:39,415,Pearl St & Hanover Square,40.7047177,-74.00926027,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20118,Subscriber,1945.0,1
12203,554,12/1/2014 15:25:31,12/1/2014 15:34:45,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,20120,Subscriber,1974.0,1
12204,947,12/1/2014 15:25:38,12/1/2014 15:41:25,477,W 41 St & 8 Ave,40.75640548,-73.9900262,348,W Broadway & Spring St,40.72490985,-74.00154702,20090,Subscriber,1954.0,1
12205,155,12/1/2014 15:25:47,12/1/2014 15:28:22,326,E 11 St & 1 Ave,40.72953837,-73.98426726,504,1 Ave & E 15 St,40.73221853,-73.98165557,15950,Subscriber,1990.0,2
12206,553,12/1/2014 15:25:49,12/1/2014 15:35:02,363,West Thames St,40.70834698,-74.01713445,328,Watts St & Greenwich St,40.72405549,-74.00965965,18610,Subscriber,1974.0,1
12207,275,12/1/2014 15:25:50,12/1/2014 15:30:25,259,South St & Whitehall St,40.70122128,-74.01234218,351,Front St & Maiden Ln,40.70530954,-74.00612572,15721,Subscriber,1962.0,1
12208,368,12/1/2014 15:25:52,12/1/2014 15:32:00,237,E 11 St & 2 Ave,40.73047309,-73.98672378,403,E 2 St & 2 Ave,40.72502876,-73.99069656,18254,Subscriber,1942.0,2
12209,203,12/1/2014 15:25:53,12/1/2014 15:29:16,311,Norfolk St & Broome St,40.7172274,-73.98802084,340,Madison St & Clinton St,40.71269042,-73.98776323,17710,Subscriber,1968.0,1
12210,1443,12/1/2014 15:25:54,12/1/2014 15:49:57,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,446,W 24 St & 7 Ave,40.74487634,-73.99529885,20199,Subscriber,1962.0,1
12211,454,12/1/2014 15:25:54,12/1/2014 15:33:28,348,W Broadway & Spring St,40.72490985,-74.00154702,428,E 3 St & 1 Ave,40.72467721,-73.98783413,21583,Subscriber,1983.0,1
12212,1045,12/1/2014 15:25:55,12/1/2014 15:43:20,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15667,Subscriber,1982.0,1
12213,1195,12/1/2014 15:25:55,12/1/2014 15:45:50,485,W 37 St & 5 Ave,40.75038009,-73.98338988,519,Pershing Square North,40.751872999999996,-73.97770600000001,16543,Customer,,0
12214,458,12/1/2014 15:25:56,12/1/2014 15:33:34,168,W 18 St & 6 Ave,40.73971301,-73.99456405,335,Washington Pl & Broadway,40.72903917,-73.99404649,16066,Subscriber,1981.0,1
12215,1344,12/1/2014 15:25:58,12/1/2014 15:48:22,377,6 Ave & Canal St,40.72243797,-74.00566443,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,17239,Subscriber,1981.0,1
12216,238,12/1/2014 15:26:02,12/1/2014 15:30:00,444,Broadway & W 24 St,40.742354299999995,-73.98915076,382,University Pl & E 14 St,40.73492695,-73.99200509,15842,Subscriber,1988.0,2
12217,538,12/1/2014 15:26:02,12/1/2014 15:35:00,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,15912,Subscriber,1988.0,2
12218,296,12/1/2014 15:26:06,12/1/2014 15:31:02,357,E 11 St & Broadway,40.73261787,-73.99158043,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,21186,Subscriber,1993.0,1
12219,624,12/1/2014 15:26:08,12/1/2014 15:36:32,485,W 37 St & 5 Ave,40.75038009,-73.98338988,519,Pershing Square North,40.751872999999996,-73.97770600000001,15754,Customer,,0
12220,2250,12/1/2014 15:26:08,12/1/2014 16:03:38,501,FDR Drive & E 35 St,40.744219,-73.97121214,322,Clinton St & Tillary St,40.696191999999996,-73.991218,17218,Subscriber,1976.0,2
12221,732,12/1/2014 15:26:08,12/1/2014 15:38:20,446,W 24 St & 7 Ave,40.74487634,-73.99529885,462,W 22 St & 10 Ave,40.74691959,-74.00451887,17993,Subscriber,1958.0,1
12222,784,12/1/2014 15:26:12,12/1/2014 15:39:16,382,University Pl & E 14 St,40.73492695,-73.99200509,346,Bank St & Hudson St,40.73652889,-74.00618026,18604,Subscriber,1985.0,2
